어휘,구성 단위,고유어 여부,원어,원어·어종,품사,뜻풀이
형명가,단어,한자어,刑名家,"한자 刑名家
","「명사」
","법으로 나라를 다스려야 한다고 주장하는 사람.
"
형명법술,단어,한자어,刑名法術,"한자 刑名法術
","「명사」
","법으로써 나라를 다스리는 방법과 기술.
"
형명학,단어,한자어,刑名學,"한자 刑名學
","「명사」
","법으로 나라를 다스려야 한다는 학문. 중국 전국 시대에 신불해(申不害), 상앙(商鞅), 한비자 등이 제창하였다.
"
형모,단어,한자어,形貌,"한자 形貌
","「명사」
","「1」생긴 모양.
「2」사람의 얼굴 모양.
"
형무,단어,한자어,刑務,"한자 刑務
","「명사」
","행형(行刑)에 관한 사무나 업무.
"
형무관,단어,한자어,刑務官,"한자 刑務官
","「명사」
","‘교도관01’의 전 용어.
"
형무소,단어,한자어,刑務所,"한자 刑務所
","「명사」
","‘교도소’의 전 용어.
"
형문,단어,한자어,刑問,"한자 刑問
","「명사」
","「1」형장(刑杖)으로 죄인의 정강이를 때리던 형벌.
「2」죄인의 정강이를 때리며 캐묻던 일.
"
형물,단어,한자어,形物,"한자 形物
","「명사」
","「1」형체가 있는 물건.
「2」‘사리07’를 달리 이르는 말.
"
형민,단어,한자어,刑民,"한자 刑民
","「명사」
","형벌을 받은 백성.
"
형방,단어,한자어,刑房,"한자 刑房
","「명사」
","「1」조선 시대에, 승정원에 속한 육방(六房) 가운데 형전(刑典)에 관한 일을 맡아보던 부서.
「2」조선 시대에, 각 지방 관아에 속한 육방(六房) 가운데 형전(刑典)에 관한 일을 맡아보던 부서.
「3」조선 시대에, 각 지방 관아의 형방(刑房)에 속하여 형전(刑典)에 관한 일을 맡아보던 구실아치.
"
형방승지,단어,한자어,刑房承旨,"한자 刑房承旨
","「명사」
","조선 시대에, 승정원에서 형방을 맡아보던 승지. 우부승지가 맡았다.
"
형방아전,단어,한자어,刑房衙前,"한자 刑房衙前
","「명사」
","조선 시대에, 각 지방 관아의 형방(刑房)에 속하여 형전(刑典)에 관한 일을 맡아보던 구실아치.
"
형배,단어,한자어,刑配,"한자 刑配
","「명사」
","죄인을 때린 후에 귀양을 보내던 일. 또는 그런 형벌.
"
형벌,단어,한자어,刑罰,"한자 刑罰
","「명사」
","범죄에 대한 법률의 효과로서 국가 따위가 범죄자에게 제재를 가함. 또는 그 제재.
"
형벌권,단어,한자어,刑罰權,"한자 刑罰權
","「명사」
","범죄를 이유로 범죄인에 대하여 형벌을 부과하는 국가의 기능. 또는 그 구체적인 권리.
"
형벌보응주의,단어,한자어,刑罰報應主義,"한자 刑罰報應主義
","「명사」
","형벌은 죄에 대한 정당한 보복을 가하는 데 목적이 있다고 보는 사상.
"
형벌양정,단어,한자어,刑罰量定,"한자 刑罰量定
","「명사」
","형법에 규정된 범위 안에서 범죄자에게 줄 형벌의 종류와 정도를 결정하는 법원의 활동.
"
형벌응보주의,단어,한자어,刑罰應報主義,"한자 刑罰應報主義
","「명사」
","형벌은 죄에 대한 정당한 보복을 가하는 데 목적이 있다고 보는 사상.
"
형범,단어,한자어,刑範,"한자 刑範
","「명사」
","본받아 배울 만한 대상.
"
형법,단어,한자어,刑法,"한자 刑法
","「명사」
","범죄와 형벌에 관한 법률 체계. 어떤 행위가 처벌되고 그 처벌은 어느 정도이며 어떤 종류의 것인가를 규정한다.
"
형법대전,단어,한자어,刑法大全,"한자 刑法大全
","「명사」
","대한 제국 광무 9년(1905) 5월 29일에 공포한 형법전(刑法典). ≪대전회통≫을 보완한 것으로, 서구식 근대 형법전 편찬 방식을 대체로 따랐으며 형벌이 일반적으로 준엄하였는데, 일제 강점기에 폐지되었다.
"
형법학,단어,한자어,刑法學,"한자 刑法學
","「명사」
","형법의 이론 및 응용에 관하여 연구하는 학문.
"
형벽,단어,한자어,刑辟,"한자 刑辟
","「명사」
","죄지은 사람을 형법에 따라 죽임.
"
형별,단어,한자어,迥別,"한자 迥別
","「명사」
","아주 동뜨게 다름.
"
형병,단어,한자어,刑柄,"한자 刑柄
","「명사」
","사람을 단죄하는 권력.
"
형부,단어,한자어,兄夫,"한자 兄夫
","「명사」
","언니의 남편을 이르거나 부르는 말.
"
형비,단어,한자어,荊扉,"한자 荊扉
","「명사」
","「1」가시나무로 짜 만든 문짝.
「2」조잡하고 허름하게 만든 문짝.
「3」가시나무로 짜 만든 사립문이라는 뜻으로, 매우 구차한 살림을 비유적으로 이르는 말.
"
형사,단어,한자어,刑死,"한자 刑死
","「명사」
","형을 받아 죽음.
"
형사국,단어,한자어,刑事局,"한자 刑事局
","「명사」
","구한말에, 법부에 속하여 형사(刑事)·검찰(檢察)·은사(恩赦)에 관한 일을 맡아보던 관아. 고종 31년(1894)에 법무아문에 두었다가 이듬해에 법부로 옮기고 광무 3년(1899)에 없앴으며, 광무 9년(1905)에 다시 두어 융희 3년(1909)에 없앴다.
"
형사벌,단어,한자어,刑事罰,"한자 刑事罰
","「명사」
","사회 공동생활을 침해하는 반도덕적·반사회적인 범죄에 부과하는 제재.
"
형사범,단어,한자어,刑事犯,"한자 刑事犯
","「명사」
","법률 규범에 의하지 아니하고도 그 부당성이 자명한, 행위 자체가 반사회적이고 반도덕적인 범죄. 살인·강도·방화 따위가 이에 속한다.
"
형사법,단어,한자어,刑事法,"한자 刑事法
","「명사」
","국가 형벌권의 내용과 그 집행 방법 따위를 규정한 법률. 형법, 형사 소송법, 형의 집행 및 수용자의 처우에 관한 법률 따위를 이른다.
"
형사부,단어,한자어,刑事部,"한자 刑事部
","「명사」
","합의부 법원에서 형사 사건을 담당하는 부서.
"
형사자,단어,한자어,刑死者,"한자 刑死者
","「명사」
","형을 받아 죽은 사람.
"
형사지,단어,한자어,兄事之,"한자 兄事之
","「명사」
","나이가 자기보다 조금 많은 남을 형의 예로써 섬김.
"
형사취수,단어,한자어,兄死娶嫂,"한자 兄死娶嫂
","「명사」
","부여 때에 있었던 풍습의 하나. 형이 죽으면 형수를 부양하던 풍습으로 재산 상속과 관련이 있다.
"
형사학,단어,한자어,刑事學,"한자 刑事學
","「명사」
","범죄 및 형벌에 관한 사항을 연구하는 학문.
"
형삭,단어,한자어,形削,"한자 形削
","「명사」
","셰이퍼로 작은 공작물의 평면을 깎거나 홈을 팜. 또는 그런 방식.
"
형삭반,단어,한자어,形削盤,"한자 形削盤
","「명사」
","소형의 공작물을 고정하여 왕복하는 칼날로써 평면이나 홈을 깎는 공작 기계.
"
형산,단어,한자어,衡山,"한자 衡山
","「명사」
","→ 헝산산02.
"
형산강,단어,한자어,兄山江,"한자 兄山江
","「명사」
","경상북도 경주시에서 시작하여 영일만으로 흘러드는 강. 길이는 63.34km.
"
형산강평야,단어,한자어,兄山江平野,"한자 兄山江平野
","「명사」
","경상북도와 경상남도의 경계 지역인 형산강 유역에 전개된 평야. 울산만에서 영일만에 이르는 지구(地溝) 평야로 동해안의 유일한 농업 지역을 이루어 쌀, 보리, 콩 따위를 산출한다. 지대가 낮아 예로부터 교통로로 이용되었다.
"
형산백옥,단어,한자어,荊山白玉,"한자 荊山白玉
","「명사」
","「1」중국 형산에서 나는 백옥이라는 뜻으로, 보물로 전해 오는 흰 옥돌을 이르는 말.
「2」어질고 착한 사람을 비유적으로 이르는 말.
"
형산지옥,단어,한자어,荊山之玉,"한자 荊山之玉
","「명사」
","「1」중국 형산에서 나는 백옥이라는 뜻으로, 보물로 전해 오는 흰 옥돌을 이르는 말.
「2」어질고 착한 사람을 비유적으로 이르는 말.
"
형살,단어,한자어,刑殺,"한자 刑殺
","「명사」
","사형을 집행함.
"
형삼릉,단어,한자어,荊三稜,"한자 荊三稜
","「명사」
","사초과의 여러해살이풀. 높이는 1.5미터 정도이고 뿌리는 길게 뻗으며, 끝에 단단한 덩이뿌리가 몇 개 생긴다. 세모진 줄기는 곧게 서며 광택이 난다. 7~8월에 이삭 모양의 진한 갈색 꽃이 줄기 끝에서 산형(繖形) 화서로 피고 열매는 수과(瘦果)이다. 뿌리는 한약재로 쓴다. 논이나 늪 같은 습지에 나는데 한국, 일본, 중국 등지에 분포한다.
"
형상,단어,한자어,刑賞,"한자 刑賞
","「명사」
","형벌과 상여를 아울러 이르는 말.
"
형상령,단어,한자어,形像靈,"한자 形像靈
","「명사」
","육체에 깃들어 마음의 작용을 맡고 생명을 부여한다고 여겨지는 비물질적 실체.
"
형상물,단어,한자어,形象物,"한자 形象物
","「명사」
","어떤 모양을 가진 물체.
"
형상석,단어,한자어,形象石,"한자 形象石
","「명사」
","지층 속에 파묻혀 있는, 동식물과 비슷한 생김새를 가진 돌.
"
형상성,단어,한자어,形像性,"한자 形像性
","「명사」
","구체성과 진실성을 가지고 인간의 생활을 현실 그대로 그려 내는 문학예술의 특성.
"
형상인,단어,한자어,形相因,"한자 形相因
","「명사」
","아리스토텔레스 철학에서, 사물이 생성되기 위한 네 가지 원인 가운데 사물의 본질이나 형상이 되는 원인. 집의 설계도와 같은 요소이다.
"
형상학,단어,한자어,形相學,"한자 形相學
","「명사」
","사실에 따르면서 본질을 구명하는 학문. 대상의 본질을 다루는 것을 존재학, 의식의 본질을 다루는 것을 현상학이라 한다.
"
형상화,단어,한자어,形象化,"한자 形象化
","「명사」
","형체로는 분명히 나타나 있지 않은 것을 어떤 방법이나 매체를 통하여 구체적이고 명확한 형상으로 나타냄. 특히 어떤 소재를 예술적으로 재창조하는 것을 이른다.
"
형색,단어,한자어,形色,"한자 形色
","「명사」
","「1」형상과 빛깔을 아울러 이르는 말. 또는 그것을 지닌 사람.
「2」얼굴빛이나 표정.
"
형서,단어,한자어,刑書,"한자 刑書
","「명사」
","형벌 규정을 적어 놓은 책. ≪대명률≫, ≪무원록≫, ≪경국대전≫, ≪대전통편≫ 따위가 있다.
"
형석,단어,한자어,螢石,"한자 螢石
","「명사」
","플루오린화 칼슘으로 이루어진 할로겐 광물. 등축 정계에 속하며, 육면체 또는 팔면체의 결정이나 덩어리 모양으로 난다. 유리 광택을 내고 무색투명하나 불순물에 따라 누런색·녹색·녹청색 따위를 띠며, 약하고 무르다. 플루오린의 원료, 유리 공업 재료, 야금제(冶金劑) 따위로 쓴다.
"
형석채,단어,한자어,螢石彩,"한자 螢石彩
","「명사」
","도자기에 입히는, 홍채(紅彩)가 나는 잿물.
"
형설,단어,한자어,螢雪,"한자 螢雪
","「명사」
","차윤취형(車胤聚螢)과 손강영설(孫康映雪)을 아울러 이르는 말.
"
형설지공,단어,한자어,螢雪之功,"한자 螢雪之功
","「명사」
","반딧불·눈과 함께 하는 노력이라는 뜻으로, 고생을 하면서 부지런하고 꾸준하게 공부하는 자세를 이르는 말. 중국≪진서(晉書)≫의 <차윤전(車胤傳)>·<손강전(孫康傳)>에 나오는 말로, 진나라 차윤(車胤)이 반딧불을 모아 그 불빛으로 글을 읽고, 손강(孫康)이 가난하여 겨울밤에는 눈빛에 비추어 글을 읽었다는 고사에서 유래한다.
"
형성,단어,한자어,形成,"한자 形成
","「명사」
","어떤 형상을 이룸.
"
형성권,단어,한자어,形成權,"한자 形成權
","「명사」
","권리자의 일방적 의사 표시에 의하여 일정한 법률 효과가 일어나게 하는 권리. 취소권, 해제권 따위이다.
"
형성기,단어,한자어,形成期,"한자 形成期
","「명사」
","어떤 사물이 형성되는 시기나 그 기간.
"
형성력,단어,한자어,形成力,"한자 形成力
","「명사」
","「1」어떤 형상을 이룰 수 있는 힘.
「2」형성 판결이 확정한 결과로서, 어떤 법률 상태를 발생하게 하는 효력. 당사자뿐만 아니라 일반적으로 제삼자에게도 미친다.
"
형성자,단어,한자어,形聲字,"한자 形聲字
","「명사」
","형성(形聲)의 방법으로 만든 한자. 한자의 약 80%가 이에 속한다.
"
형성죄,단어,한자어,形成罪,"한자 形成罪
","「명사」
","악(惡)임을 알면서 범한 죄.
"
형성체,단어,한자어,形成體,"한자 形成體
","「명사」
","척추동물의 초기 발생 단계에서 형태 형성의 가장 중심이 되는 부분.
"
형성층,단어,한자어,形成層,"한자 形成層
","「명사」
","쌍떡잎식물이나 겉씨식물, 일부 외떡잎식물과 양치식물의 줄기나 뿌리의 물관부와 체관부 사이에 있는 분열 조직. 왕성한 세포 분열이 이루어져 안쪽에 물관부, 바깥쪽에 체관부를 만든다.
"
형성학,단어,한자어,形成學,"한자 形成學
","「명사」
","사실에 따르면서 본질을 구명하는 학문. 대상의 본질을 다루는 것을 존재학, 의식의 본질을 다루는 것을 현상학이라 한다.
"
형세,단어,한자어,形勢,"한자 形勢
","「명사」
","「1」살림살이의 형편.
「2」일이 되어 가는 형편.
「3」기운차게 뻗치는 모양이나 상태.
「4」풍수지리에서, 산의 모양과 지세를 이르는 말.
"
형세도,단어,한자어,形勢圖,"한자 形勢圖
","「명사」
","형세를 표시한 그림이나 지도.
"
형소,단어,한자어,刑訴,"한자 刑訴
","「명사」
","‘형사 소송’을 줄여 이르는 말.
"
형소법,단어,한자어,刑訴法,"한자 刑訴法
","「명사」
","‘형사 소송법’을 줄여 이르는 말.
"
형수,단어,한자어,兄嫂,"한자 兄嫂
","「명사」
","「1」같은 부모에게서 태어난 사이거나 일가친척 가운데 항렬이 같은 남자들 사이에서 형의 아내를 이르는 말. 친형수가 아닐 때는 육촌 형수, 사촌 형수, 이종 형수, 고종 형수 등과 같이 촌수를 따져 이른다.
「2」남남의 남자끼리 형뻘이 되는 사람의 아내를 정답게 이르는 말.
"
형수님,단어,혼종어,兄嫂님,"한자 兄嫂
고유어 님
","「명사」
","「1」‘형수「1」’를 높여 이르거나 부르는 말.
「2」‘형수「2」’를 높여 이르거나 부르는 말.
"
형수씨,단어,한자어,兄嫂氏,"한자 兄嫂氏
","「명사」
","남남의 남자끼리 형뻘이 되는 남자의 아내를 이르거나 부르는 말.
"
형승,단어,한자어,形勝,"한자 形勝
","「명사」
","「1」지세나 풍경이 뛰어남. 또는 뛰어난 지세나 풍경.
「2」지세(地勢)가 군사적으로 아주 중요한 곳.
"
형승지국,단어,한자어,形勝之國,"한자 形勝之國
","「명사」
","지세가 좋아서 싸우면 이길 만한 자리에 있는 나라.
"
형승지지,단어,한자어,形勝之地,"한자 形勝之地
","「명사」
","지세나 풍경이 아주 뛰어난 땅.
"
형식,단어,한자어,形式,"한자 形式
","「명사」
","「1」사물이 외부로 나타나 보이는 모양.
「2」일을 할 때의 일정한 절차나 양식 또는 한 무리의 사물을 특징짓는 데에 공통적으로 갖춘 모양.
「3」다양한 요소를 총괄하는 통일 원리. 사물의 본질을 이루는 것으로 해석된다.
「4」시간, 공간, 범주(範疇) 따위와 같이 사상(事象)을 성립하게 하는 선험적인 조건.
「5」개개의 논증이 지니고 있는 그 논증을 타당하게 하는 논리적 구조.
"
형식론,단어,한자어,形式論,"한자 形式論
","「명사」
","형식에 관한 이론.
"
형식미,단어,한자어,形式美,"한자 形式美
","「명사」
","예술 작품에서 겉으로 드러나는 조화, 균형, 율동 따위의 미.
"
형식범,단어,한자어,形式犯,"한자 形式犯
","「명사」
","결과의 발생이 필요하지 않고 단지 일정한 행위만 있으면 성립하는 범죄. 주거 침입죄, 음란죄, 위증죄 따위가 있다.
"
형식법,단어,한자어,形式法,"한자 形式法
","「명사」
","권리, 의무를 운용하는 절차를 규정한 법률. 민사 소송법, 형사 소송법 따위이다.
"
형식부,단어,한자어,形式部,"한자 形式部
","「명사」
","실질 형태소에 붙어 주로 말과 말 사이의 관계를 표시하는 형태소. 조사, 어미 따위가 있다.
"
형식시험,단어,한자어,形式試驗,"한자 形式試驗
","「명사」
","새로 개발한 항공기용 발동기의 시제품에 대하여 종합적으로 실시하는 시험. 이에 합격하면 대량 생산용의 원형 발동기의 자격을 얻게 된다.
"
형식어,단어,한자어,形式語,"한자 形式語
","「명사」
","실질적인 의미를 가지는 말의 보조로서, 오로지 추상적인 관계나 문법적 기능만을 나타내는 말. 조사·보조 동사 따위가 있으며, 형식 명사를 말하기도 한다.
"
형식주의,단어,한자어,形式主義,"한자 形式主義
","「명사」
","「1」사물의 내용적 측면을 경시하고 형식적 측면을 중시하는 태도.
「2」작품의 사회적 배경이나 사상적 내용 따위를 배제한 채, 독립된 하나의 언어 세계로서 작품을 이해하고 그 구조 및 수법과 형태를 밝히려는 문학 연구의 방법. 20세기 초에 일어난 러시아 형식주의를 주로 이르나, 미국의 신비평을 포함하기도 한다. 뒤에 구조주의와 기호학 발전에 커다란 영향을 주었다.
「3」수학의 이론은 어떤 종류의 기호 열(列)을 일정한 규칙에 따라 변형해서 얻어지는 기호 열(列)의 총체에 불과하다고 하는 주장. 독일의 수학자 힐베르트가 주장하였다.
「4」미적 대상이 되는 예술 작품의 내용 그 자체의 관념적인 파악보다도 감각적인 측면을 중요시하는 미학적(美學的) 입장. 표현상의 미적 원리나 통일 작용에서 작품의 가치를 찾으려고 한다.
「5」인식론에서, 형식을 인식의 보편타당성의 근거라고 생각하는 칸트 또는 신칸트학파의 사상.
「6」행위의 선악은 사실에 맞고 안 맞는 데에 있는 것이 아니라 형식적인 도덕 원리에 맞는지 여부로 판단해야 한다는 사상.
"
형식학,단어,한자어,型式學,"한자 型式學
","「명사」
","유물을 그 생김새에 따라 비교하고 분류하는 학문.
"
형식혼,단어,한자어,形式婚,"한자 形式婚
","「명사」
","혼인이 성립하는 데에 일정한 형식을 갖추어야 하는 혼인 형태. 신고와 같은 법률적 형식을 필요로 하는 법률혼, 종교적인 형식을 필요로 하는 의식혼(儀式婚) 따위가 있다.
"
형식혼주의,단어,한자어,形式婚主義,"한자 形式婚主義
","「명사」
","혼인의 성립에 일정한 형식을 요구하는 입법 태도. 법률적 형식을 갖추게 하는 법률혼주의와 종교적 의식을 요하는 종교혼주의가 있다.
"
형식화,단어,한자어,形式化,"한자 形式化
","「명사」
","「1」형식으로 나타냄.
「2」형식에 맞춤.
"
형신,단어,한자어,刑臣,"한자 刑臣
","「명사」
","궁형(宮刑)을 받은 신하.
"
형심,단어,한자어,炯心,"한자 炯心
","「명사」
","밝고 환한 마음.
"
형아,단어,한자어,螢蛾,"한자 螢蛾
","「명사」
","알락나방과의 하나. 편 날개의 길이는 5.5cm 정도이며, 몸의 길이는 1.7~1.9cm이다. 날개는 대체로 검고 앞날개에 비스듬한 흰 띠가 있으며 머리는 붉은색으로 언뜻 보면 개똥벌레 같다. 애벌레는 사스레피나무의 잎을 갉아 먹는 해충이고 성충은 낮에 날아다니는데 잡으면 악취를 풍기면서 끈적끈적한 액체를 낸다. 한국, 일본, 중국, 인도 등지에 널리 분포한다.
"
형안,단어,한자어,形顔,"한자 形顔
","「명사」
","몸과 얼굴을 아울러 이르는 말.
"
형암,단어,한자어,炯菴,"한자 炯菴
","「명사」
","‘이덕무’의 호.
"
형애,단어,한자어,荊艾,"한자 荊艾
","「명사」
","「1」가시나무와 쑥이라는 뜻으로, ‘잡초02’를 이르는 말.
「2」쓸모없는 것을 비유적으로 이르는 말.
"
형애긍,단어,한자어,形哀矜,"한자 形哀矜
","「명사」
","이웃에 베푸는 물질적인 자선. 주린 이를 먹이고, 목마른 이를 마시게 하고, 벗은 이를 입히고, 병든 이와 갇힌 이를 돌아보고, 나그네를 대접하고, 사로잡힌 이를 속량하고, 죽은 이를 장사하는 일곱 가지 선행이다.
"
형액,단어,한자어,刑厄,"한자 刑厄
","「명사」
","형벌을 받게 되는 재액.
"
형양,단어,한자어,衡陽,"한자 衡陽
","「명사」
","→ 헝양.
"
형어,단어,한자어,形語,"한자 形語
","「명사」
","손짓으로 나타내는 의사 표현.
"
형언,단어,한자어,形言,"한자 形言
","「명사」
","형용하여 말함.
"
형여,단어,한자어,刑餘,"한자 刑餘
","「명사」
","지난날 형벌을 받은 적이 있음. 또는 그런 사람.
"
형역,단어,한자어,形役,"한자 形役
","「명사」
","정신이 물질의 지배를 받음. 또는 공명과 잇속에 얽매임.
"
형연,단어,한자어,炯然,"한자 炯然
","「명사」
","「1」밝게 빛나는 모양.
「2」안광이 예민한 모양.
"
형영,단어,한자어,形影,"한자 形影
","「명사」
","「1」형체와 그림자를 아울러 이르는 말.
「2」항상 서로 떨어질 수 없는 불가분의 관계에 있는 것을 비유적으로 이르는 말.
"
형영상동,단어,한자어,形影相同,"한자 形影相同
","「명사」
","형체의 움직임에 따라 그림자도 그대로 나타난다는 뜻으로, 마음먹은 바가 그대로 행동으로 나타남을 이르는 말.
"
형영상조,단어,한자어,形影相弔,"한자 形影相弔
","「명사」
","자기의 몸과 그림자가 서로 불쌍히 여긴다는 뜻으로, 의지할 곳이 없어 몹시 외로워함을 이르는 말.
"
형옥,단어,한자어,刑獄,"한자 刑獄
","「명사」
","예전에, 형벌과 감옥을 아울러 이르던 말.
"
형왕영곡,단어,한자어,形枉影曲,"한자 形枉影曲
","「명사」
","물건의 형체가 굽어 있으면 그 그림자도 반드시 굽는다는 뜻으로, 원인과 결과가 서로 불가분의 관계에 있음을 비유적으로 이르는 말.
"
형용,단어,한자어,形容,"한자 形容
","「명사」
","「1」사물의 생긴 모양.
「2」사람의 생김새나 모습.
「3」말이나 글, 몸짓 따위로 사물이나 사람의 모양을 나타냄.
"
형용강,단어,한자어,型用鋼,"한자 型用鋼
","「명사」
","가공용 강철의 하나. 늘이기, 구멍 뚫기, 압출, 굽힘, 단조 따위의 작업에 쓴다.
"
형용구,단어,한자어,形容句,"한자 形容句
","「명사」
","형용사와 같은 역할을 하는 구.
"
형용사,단어,한자어,形容詞,"한자 形容詞
","「명사」
","사물의 성질이나 상태를 나타내는 품사. 활용할 수 있어 동사와 함께 용언에 속한다.
"
형용사구,단어,한자어,形容詞句,"한자 形容詞句
","「명사」
","형용사 구실을 하는 구. ‘이 수박은 아주 크다’에서 ‘아주 크다’ 따위이다.
"
형우제공,단어,한자어,兄友弟恭,"한자 兄友弟恭
","「명사」
","형은 아우를 사랑하고 동생은 형을 공경한다는 뜻으로, 형제간에 서로 우애 깊게 지냄을 이르는 말.
"
형의,단어,한자어,刑椅,"한자 刑椅
","「명사」
","형틀로 쓰던 의자. 주로 양반을 고문할 때에 썼다.
"
형이상,단어,한자어,形而上,"한자 形而上
","「명사」
","이성적 사유 또는 직관에 의해서만 포착되는 초경험적이며 근원적인 영역.
"
형이상하,단어,한자어,形而上下,"한자 形而上下
","「명사」
","형이상과 형이하를 아울러 이르는 말.
"
형이상학,단어,한자어,形而上學,"한자 形而上學
","「명사」
","「1」사물의 본질, 존재의 근본 원리를 사유나 직관에 의하여 탐구하는 학문. 명칭은 아리스토텔레스의 저작물의 제목에서 유래한다.
「2」헤겔·마르크스 철학에서, 비변증법적 사고를 이르는 말.
「3」초경험적인 것을 대상으로 하는 학문을, 형이하 또는 경험적 대상의 학문인 자연 과학에 상대하여 이르는 말.
"
형이하,단어,한자어,形而下,"한자 形而下
","「명사」
","형체를 갖추어 나타나 있는 물질의 영역.
"
형이하학,단어,한자어,形而下學,"한자 形而下學
","「명사」
","형체를 갖추고 있는 사물을 연구하는 학문. 주로 자연 과학을 이른다.
"
형인,단어,한자어,刑人,"한자 刑人
","「명사」
","「1」형벌을 받은 사람. 또는 형을 받아 신체의 불구가 된 사람.
「2」사람에게 형을 가함.
"
형자,단어,한자어,兄姊,"한자 兄姊
","「명사」
","형과 손위 누이를 아울러 이르는 말.
"
형작,단어,한자어,螢爝,"한자 螢爝
","「명사」
","반딧불이의 꽁무니에서 나오는 빛.
"
형잠,단어,한자어,螢蠶,"한자 螢蠶
","「명사」
","등과 배에 눈알이나 반달 모양의 무늬가 있는 누에.
"
형장,단어,한자어,刑杖,"한자 刑杖
","「명사」
","예전에, 죄인을 신문할 때에 쓰던 몽둥이.
"
